movieId,title,genres,sinopsis
1178,Paths of Glory (1957),Drama|War,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them."
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,"A small-time conman has torn loyalties between his estranged mother and new girlfriend, both of whom are high-stakes grifters with their own angles to play."
1180,Hear My Song (1991),Comedy,The owner of a failing club seeks infamous Irish singer Josef Locke in order to bring business and success to his club.
1183,"English Patient, The (1996)",Drama|Romance|War,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair."
1184,Mediterraneo (1991),Comedy|Drama,"In WW2, an Italian Army unit of misfits occupies an isolated non-strategic Greek island for the duration of the war."
1185,My Left Foot (1989),Drama,"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot."
1186,"Sex, Lies, and Videotape (1989)",Drama,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.
1187,Passion Fish (1992),Drama,"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own."
1188,Strictly Ballroom (1992),Comedy|Romance,A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.
1189,"Thin Blue Line, The (1988)",Documentary,"A film that successfully argued that a man was wrongly convicted for murder by a corrupt justice system in Dallas County, Texas."
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,An unbalanced but alluring former mental patient takes a porn star prisoner in the hopes of convincing her to marry him.
1191,Madonna: Truth or Dare (1991),Documentary|Musical,Documentary following singer Madonna on her controversial Blond Ambition tour in 1990.
1192,Paris Is Burning (1990),Documentary,"A chronicle of New York's drag scene in the 1980s, focusing on balls, voguing and the ambitions and dreams of those who gave the era its warmth and vitality."
1193,One Flew Over the Cuckoo's Nest (1975),Drama,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse."
1194,Cheech and Chong's Up in Smoke (1978),Comedy,"Two stoners unknowingly smuggle a van - made entirely of marijuana - from Mexico to L.A., with incompetent Sgt. Stedenko on their trail."
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,"After the Rebels are brutally overpowered by the Empire on the ice planet Hoth, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett."
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,"Archaeology professor Indiana Jones ventures to seize a biblical artefact known as the Ark of the Covenant. While doing so, he puts up a fight against Renee and a troop of Nazis."
1199,Brazil (1985),Fantasy|Sci-Fi,A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators."
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.
1202,Withnail & I (1987),Comedy,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous."
1203,12 Angry Men (1957),Drama,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.
1204,Lawrence of Arabia (1962),Adventure|Drama|War,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned."
1207,To Kill a Mockingbird (1962),Drama,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice."
1208,Apocalypse Now (1979),Action|Drama|War,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,"After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap."
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,"An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal."
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime."
1213,Goodfellas (1990),Crime|Drama,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate."
1214,Alien (1979),Horror|Sci-Fi,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,"A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home."
1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,"The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown."
1217,Ran (1985),Drama|War,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him."
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,A disillusioned assassin accepts one last hit in hopes of using his earnings to restore vision to a singer he accidentally blinded.
1219,Psycho (1960),Crime|Horror,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother."
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago."
1221,"Godfather: Part II, The (1974)",Crime|Drama,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate."
1222,Full Metal Jacket (1987),Drama|War,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,"Wallace takes a break from trying to decide on a holiday destination only to find he has no cheese for his crackers. The solution to both problems is a trip to the moon, with dog Gromit, because everybody knows the moon's made of cheese."
